1.8284 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
14.3185 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
14.3240 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
14.3426 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Had you seen this stimulus before?', units='height', win=Window(...), wrapWidth=1)
14.5465 	EXP 	text: autoDraw = True
29.2035 	EXP 	Imported rectangles.xlsx as conditions, 20 conditions, 3 params
29.2061 	EXP 	Created sequence: random, trialTypes=20, nReps=1, seed=None
29.2065 	EXP 	New trial (rep=0, index=0): {'condition': 'nonsalient', 'task': 'nogo', 'stim_file': '1nogo.png'}
29.2736 	DATA 	Keypress: space
29.2863 	EXP 	text: autoDraw = False
29.2863 	EXP 	image: image = '1nogo.png'
29.2863 	EXP 	text2: autoDraw = True
30.2557 	EXP 	image: autoDraw = True
30.2894 	EXP 	text2: autoDraw = False
32.2612 	EXP 	image: autoDraw = False
33.2003 	EXP 	New trial (rep=0, index=1): {'condition': 'nonsalient', 'task': 'nogo', 'stim_file': '1nogo2.png'}
33.2317 	EXP 	image: autoDraw = False
33.2317 	EXP 	text2: autoDraw = False
33.2317 	EXP 	image: image = '1nogo2.png'
33.2317 	EXP 	text2: autoDraw = True
34.2164 	EXP 	image: autoDraw = True
34.2332 	EXP 	text2: autoDraw = False
36.2219 	EXP 	image: autoDraw = False
37.1933 	EXP 	New trial (rep=0, index=2): {'condition': 'salient', 'task': 'nogo', 'stim_file': '1nogov2.png'}
37.2262 	EXP 	image: autoDraw = False
37.2262 	EXP 	text2: autoDraw = False
37.2262 	EXP 	image: image = '1nogov2.png'
37.2262 	EXP 	text2: autoDraw = True
38.2104 	EXP 	image: autoDraw = True
38.2273 	EXP 	text2: autoDraw = False
40.2158 	EXP 	image: autoDraw = False
41.2038 	EXP 	New trial (rep=0, index=3): {'condition': 'salient', 'task': 'nogo', 'stim_file': '1nogov1.png'}
41.2339 	EXP 	image: autoDraw = False
41.2339 	EXP 	text2: autoDraw = False
41.2339 	EXP 	image: image = '1nogov1.png'
41.2339 	EXP 	text2: autoDraw = True
42.2210 	EXP 	image: autoDraw = True
42.2378 	EXP 	text2: autoDraw = False
44.2263 	EXP 	image: autoDraw = False
45.1977 	EXP 	New trial (rep=0, index=4): {'condition': 'nonsalient', 'task': 'go', 'stim_file': '1go1.png'}
45.2291 	EXP 	image: autoDraw = False
45.2291 	EXP 	text2: autoDraw = False
45.2291 	EXP 	image: image = '1go1.png'
45.2291 	EXP 	text2: autoDraw = True
46.1985 	EXP 	image: autoDraw = True
46.2318 	EXP 	text2: autoDraw = False
46.7681 	EXP 	New trial (rep=0, index=5): {'condition': 'salient', 'task': 'nogo', 'stim_file': '1nogov.png'}
46.7921 	DATA 	Keypress: space
46.8000 	EXP 	image: autoDraw = False
46.8000 	EXP 	text2: autoDraw = False
46.8000 	EXP 	image: image = '1nogov.png'
46.8000 	EXP 	text2: autoDraw = True
47.7857 	EXP 	image: autoDraw = True
47.8027 	EXP 	text2: autoDraw = False
49.7911 	EXP 	image: autoDraw = False
50.7796 	EXP 	New trial (rep=0, index=6): {'condition': 'salient', 'task': 'go', 'stim_file': '1gov.png'}
50.8109 	EXP 	image: autoDraw = False
50.8109 	EXP 	text2: autoDraw = False
50.8109 	EXP 	image: image = '1gov.png'
50.8109 	EXP 	text2: autoDraw = True
51.7966 	EXP 	image: autoDraw = True
51.8134 	EXP 	text2: autoDraw = False
53.1026 	EXP 	New trial (rep=0, index=7): {'condition': 'nonsalient', 'task': 'go', 'stim_file': '1go2.png'}
53.1216 	DATA 	Keypress: space
53.1335 	EXP 	image: autoDraw = False
53.1335 	EXP 	text2: autoDraw = False
53.1335 	EXP 	image: image = '1go2.png'
53.1335 	EXP 	text2: autoDraw = True
54.1194 	EXP 	image: autoDraw = True
54.1361 	EXP 	text2: autoDraw = False
54.8239 	EXP 	New trial (rep=0, index=8): {'condition': 'nonsalient', 'task': 'nogo', 'stim_file': '1nogo3.png'}
54.8480 	DATA 	Keypress: space
54.8551 	EXP 	image: autoDraw = False
54.8551 	EXP 	text2: autoDraw = False
54.8551 	EXP 	image: image = '1nogo3.png'
54.8551 	EXP 	text2: autoDraw = True
55.8408 	EXP 	image: autoDraw = True
55.8575 	EXP 	text2: autoDraw = False
57.8461 	EXP 	image: autoDraw = False
58.8343 	EXP 	New trial (rep=0, index=9): {'condition': 'salient', 'task': 'go', 'stim_file': '1gov4.png'}
58.8656 	EXP 	image: autoDraw = False
58.8656 	EXP 	text2: autoDraw = False
58.8656 	EXP 	image: image = '1gov4.png'
58.8656 	EXP 	text2: autoDraw = True
59.8515 	EXP 	image: autoDraw = True
59.8682 	EXP 	text2: autoDraw = False
60.5374 	EXP 	New trial (rep=0, index=10): {'condition': 'nonsalient', 'task': 'go', 'stim_file': '1go.png'}
60.5562 	DATA 	Keypress: space
60.5704 	EXP 	image: autoDraw = False
60.5704 	EXP 	text2: autoDraw = False
60.5704 	EXP 	image: image = '1go.png'
60.5704 	EXP 	text2: autoDraw = True
61.5393 	EXP 	image: autoDraw = True
61.5730 	EXP 	text2: autoDraw = False
62.0764 	EXP 	New trial (rep=0, index=11): {'condition': 'nonsalient', 'task': 'nogo', 'stim_file': '1nogo4.png'}
62.1013 	DATA 	Keypress: space
62.1083 	EXP 	image: autoDraw = False
62.1083 	EXP 	text2: autoDraw = False
62.1083 	EXP 	image: image = '1nogo4.png'
62.1083 	EXP 	text2: autoDraw = True
63.0937 	EXP 	image: autoDraw = True
63.1104 	EXP 	text2: autoDraw = False
65.0988 	EXP 	image: autoDraw = False
66.0868 	EXP 	New trial (rep=0, index=12): {'condition': 'salient', 'task': 'go', 'stim_file': '1gov1.png'}
66.1184 	EXP 	image: autoDraw = False
66.1184 	EXP 	text2: autoDraw = False
66.1184 	EXP 	image: image = '1gov1.png'
66.1184 	EXP 	text2: autoDraw = True
67.0875 	EXP 	image: autoDraw = True
67.1208 	EXP 	text2: autoDraw = False
67.5726 	EXP 	New trial (rep=0, index=13): {'condition': 'nonsalient', 'task': 'nogo', 'stim_file': '1nogo1.png'}
67.5872 	DATA 	Keypress: space
67.6055 	EXP 	image: autoDraw = False
67.6055 	EXP 	text2: autoDraw = False
67.6055 	EXP 	image: image = '1nogo1.png'
67.6055 	EXP 	text2: autoDraw = True
68.5915 	EXP 	image: autoDraw = True
68.6081 	EXP 	text2: autoDraw = False
70.5970 	EXP 	image: autoDraw = False
71.5851 	EXP 	New trial (rep=0, index=14): {'condition': 'salient', 'task': 'nogo', 'stim_file': '1nogov3.png'}
71.6161 	EXP 	image: autoDraw = False
71.6161 	EXP 	text2: autoDraw = False
71.6161 	EXP 	image: image = '1nogov3.png'
71.6161 	EXP 	text2: autoDraw = True
72.6024 	EXP 	image: autoDraw = True
72.6191 	EXP 	text2: autoDraw = False
74.6076 	EXP 	image: autoDraw = False
75.5958 	EXP 	New trial (rep=0, index=15): {'condition': 'salient', 'task': 'go', 'stim_file': '1gov3.png'}
75.6265 	EXP 	image: autoDraw = False
75.6265 	EXP 	text2: autoDraw = False
75.6265 	EXP 	image: image = '1gov3.png'
75.6265 	EXP 	text2: autoDraw = True
76.5964 	EXP 	image: autoDraw = True
76.6297 	EXP 	text2: autoDraw = False
77.0166 	EXP 	New trial (rep=0, index=16): {'condition': 'nonsalient', 'task': 'go', 'stim_file': '1go3.png'}
77.0366 	DATA 	Keypress: space
77.0474 	EXP 	image: autoDraw = False
77.0474 	EXP 	text2: autoDraw = False
77.0474 	EXP 	image: image = '1go3.png'
77.0474 	EXP 	text2: autoDraw = True
78.0333 	EXP 	image: autoDraw = True
78.0502 	EXP 	text2: autoDraw = False
78.6209 	EXP 	New trial (rep=0, index=17): {'condition': 'nonsalient', 'task': 'go', 'stim_file': '1go4.png'}
78.6400 	DATA 	Keypress: space
78.6520 	EXP 	image: autoDraw = False
78.6520 	EXP 	text2: autoDraw = False
78.6520 	EXP 	image: image = '1go4.png'
78.6520 	EXP 	text2: autoDraw = True
79.6377 	EXP 	image: autoDraw = True
79.6545 	EXP 	text2: autoDraw = False
80.1582 	EXP 	New trial (rep=0, index=18): {'condition': 'salient', 'task': 'go', 'stim_file': '1gov2.png'}
80.1764 	DATA 	Keypress: space
80.1893 	EXP 	image: autoDraw = False
80.1893 	EXP 	text2: autoDraw = False
80.1893 	EXP 	image: image = '1gov2.png'
80.1893 	EXP 	text2: autoDraw = True
81.1585 	EXP 	image: autoDraw = True
81.1917 	EXP 	text2: autoDraw = False
81.6956 	EXP 	New trial (rep=0, index=19): {'condition': 'salient', 'task': 'nogo', 'stim_file': '1nogov4.png'}
81.7187 	DATA 	Keypress: space
81.7266 	EXP 	image: autoDraw = False
81.7266 	EXP 	text2: autoDraw = False
81.7266 	EXP 	image: image = '1nogov4.png'
81.7266 	EXP 	text2: autoDraw = True
82.7127 	EXP 	image: autoDraw = True
82.7291 	EXP 	text2: autoDraw = False
84.7179 	EXP 	image: autoDraw = False
85.7204 	EXP 	image: autoDraw = False
85.7204 	EXP 	text2: autoDraw = False
85.7204 	EXP 	text_3: autoDraw = True
93.1374 	EXP 	Imported circles.xlsx as conditions, 20 conditions, 3 params
93.1380 	EXP 	Created sequence: random, trialTypes=20, nReps=1, seed=None
93.1383 	EXP 	New trial (rep=0, index=0): {'condition': 'nonsalient', 'task': 'nogo', 'stim_file': '2nogo.png'}
93.1542 	DATA 	Keypress: space
93.1741 	EXP 	text_3: autoDraw = False
93.1741 	EXP 	image_2: image = '2nogo.png'
93.1741 	EXP 	text_2: autoDraw = True
94.1600 	EXP 	image_2: autoDraw = True
94.1765 	EXP 	text_2: autoDraw = False
96.1649 	EXP 	image_2: autoDraw = False
97.1371 	EXP 	New trial (rep=0, index=1): {'condition': 'nonsalient', 'task': 'go', 'stim_file': '2go2.png'}
97.1681 	EXP 	text_2: autoDraw = False
97.1681 	EXP 	image_2: autoDraw = False
97.1681 	EXP 	image_2: image = '2go2.png'
97.1681 	EXP 	text_2: autoDraw = True
98.1372 	EXP 	image_2: autoDraw = True
98.1706 	EXP 	text_2: autoDraw = False
98.6747 	EXP 	New trial (rep=0, index=2): {'condition': 'salient', 'task': 'nogo', 'stim_file': '2nogov.png'}
98.6993 	DATA 	Keypress: space
98.7213 	EXP 	text_2: autoDraw = False
98.7213 	EXP 	image_2: autoDraw = False
98.7213 	EXP 	image_2: image = '2nogov.png'
98.7213 	EXP 	text_2: autoDraw = True
99.6910 	EXP 	image_2: autoDraw = True
99.7245 	EXP 	text_2: autoDraw = False
101.6965 	EXP 	image_2: autoDraw = False
102.6845 	EXP 	New trial (rep=0, index=3): {'condition': 'nonsalient', 'task': 'go', 'stim_file': '2go.png'}
102.7157 	EXP 	text_2: autoDraw = False
102.7157 	EXP 	image_2: autoDraw = False
102.7157 	EXP 	image_2: image = '2go.png'
102.7157 	EXP 	text_2: autoDraw = True
103.7020 	EXP 	image_2: autoDraw = True
103.7184 	EXP 	text_2: autoDraw = False
104.1541 	EXP 	New trial (rep=0, index=4): {'condition': 'salient', 'task': 'nogo', 'stim_file': '2nogov1.png'}
104.1705 	DATA 	Keypress: space
104.1867 	EXP 	text_2: autoDraw = False
104.1867 	EXP 	image_2: autoDraw = False
104.1867 	EXP 	image_2: image = '2nogov1.png'
104.1867 	EXP 	text_2: autoDraw = True
105.1727 	EXP 	image_2: autoDraw = True
105.1893 	EXP 	text_2: autoDraw = False
107.1778 	EXP 	image_2: autoDraw = False
108.1660 	EXP 	New trial (rep=0, index=5): {'condition': 'nonsalient', 'task': 'go', 'stim_file': '2go4.png'}
108.1976 	EXP 	text_2: autoDraw = False
108.1976 	EXP 	image_2: autoDraw = False
108.1976 	EXP 	image_2: image = '2go4.png'
108.1976 	EXP 	text_2: autoDraw = True
109.1834 	EXP 	image_2: autoDraw = True
109.1999 	EXP 	text_2: autoDraw = False
109.6187 	EXP 	New trial (rep=0, index=6): {'condition': 'nonsalient', 'task': 'nogo', 'stim_file': '2nogo3.png'}
109.6337 	DATA 	Keypress: space
109.6514 	EXP 	text_2: autoDraw = False
109.6514 	EXP 	image_2: autoDraw = False
109.6514 	EXP 	image_2: image = '2nogo3.png'
109.6514 	EXP 	text_2: autoDraw = True
110.6374 	EXP 	image_2: autoDraw = True
110.6540 	EXP 	text_2: autoDraw = False
112.6425 	EXP 	image_2: autoDraw = False
113.6306 	EXP 	New trial (rep=0, index=7): {'condition': 'nonsalient', 'task': 'go', 'stim_file': '2go3.png'}
113.6621 	EXP 	text_2: autoDraw = False
113.6621 	EXP 	image_2: autoDraw = False
113.6621 	EXP 	image_2: image = '2go3.png'
113.6621 	EXP 	text_2: autoDraw = True
114.6479 	EXP 	image_2: autoDraw = True
114.6645 	EXP 	text_2: autoDraw = False
115.2678 	EXP 	New trial (rep=0, index=8): {'condition': 'nonsalient', 'task': 'go', 'stim_file': '2go1.png'}
115.2900 	DATA 	Keypress: space
115.2997 	EXP 	text_2: autoDraw = False
115.2997 	EXP 	image_2: autoDraw = False
115.2997 	EXP 	image_2: image = '2go1.png'
115.2997 	EXP 	text_2: autoDraw = True
116.2855 	EXP 	image_2: autoDraw = True
116.3024 	EXP 	text_2: autoDraw = False
116.9212 	EXP 	New trial (rep=0, index=9): {'condition': 'salient', 'task': 'nogo', 'stim_file': '2nogov2.png'}
116.9404 	DATA 	Keypress: space
116.9540 	EXP 	text_2: autoDraw = False
116.9540 	EXP 	image_2: autoDraw = False
116.9540 	EXP 	image_2: image = '2nogov2.png'
116.9540 	EXP 	text_2: autoDraw = True
117.9234 	EXP 	image_2: autoDraw = True
117.9569 	EXP 	text_2: autoDraw = False
119.9287 	EXP 	image_2: autoDraw = False
120.9174 	EXP 	New trial (rep=0, index=10): {'condition': 'salient', 'task': 'go', 'stim_file': '2gov4.png'}
120.9472 	EXP 	text_2: autoDraw = False
120.9472 	EXP 	image_2: autoDraw = False
120.9472 	EXP 	image_2: image = '2gov4.png'
120.9472 	EXP 	text_2: autoDraw = True
121.9342 	EXP 	image_2: autoDraw = True
121.9503 	EXP 	text_2: autoDraw = False
122.4201 	EXP 	New trial (rep=0, index=11): {'condition': 'nonsalient', 'task': 'nogo', 'stim_file': '2nogo4.png'}
122.4347 	DATA 	Keypress: space
122.4522 	EXP 	text_2: autoDraw = False
122.4522 	EXP 	image_2: autoDraw = False
122.4522 	EXP 	image_2: image = '2nogo4.png'
122.4522 	EXP 	text_2: autoDraw = True
123.4380 	EXP 	image_2: autoDraw = True
123.4548 	EXP 	text_2: autoDraw = False
125.4433 	EXP 	image_2: autoDraw = False
126.4316 	EXP 	New trial (rep=0, index=12): {'condition': 'salient', 'task': 'go', 'stim_file': '2gov.png'}
126.4626 	EXP 	text_2: autoDraw = False
126.4626 	EXP 	image_2: autoDraw = False
126.4626 	EXP 	image_2: image = '2gov.png'
126.4626 	EXP 	text_2: autoDraw = True
127.4489 	EXP 	image_2: autoDraw = True
127.4656 	EXP 	text_2: autoDraw = False
128.1031 	EXP 	New trial (rep=0, index=13): {'condition': 'salient', 'task': 'go', 'stim_file': '2gov3.png'}
128.1258 	DATA 	Keypress: space
128.1336 	EXP 	text_2: autoDraw = False
128.1336 	EXP 	image_2: autoDraw = False
128.1336 	EXP 	image_2: image = '2gov3.png'
128.1336 	EXP 	text_2: autoDraw = True
129.1200 	EXP 	image_2: autoDraw = True
129.1367 	EXP 	text_2: autoDraw = False
129.8905 	EXP 	New trial (rep=0, index=14): {'condition': 'salient', 'task': 'nogo', 'stim_file': '2nogov3.png'}
129.9070 	DATA 	Keypress: space
129.9220 	EXP 	text_2: autoDraw = False
129.9220 	EXP 	image_2: autoDraw = False
129.9220 	EXP 	image_2: image = '2nogov3.png'
129.9220 	EXP 	text_2: autoDraw = True
130.9079 	EXP 	image_2: autoDraw = True
130.9247 	EXP 	text_2: autoDraw = False
132.9134 	EXP 	image_2: autoDraw = False
133.9014 	EXP 	New trial (rep=0, index=15): {'condition': 'salient', 'task': 'go', 'stim_file': '2gov1.png'}
133.9327 	EXP 	text_2: autoDraw = False
133.9327 	EXP 	image_2: autoDraw = False
133.9327 	EXP 	image_2: image = '2gov1.png'
133.9327 	EXP 	text_2: autoDraw = True
134.9188 	EXP 	image_2: autoDraw = True
134.9355 	EXP 	text_2: autoDraw = False
135.4558 	EXP 	New trial (rep=0, index=16): {'condition': 'salient', 'task': 'nogo', 'stim_file': '2nogov4.png'}
135.4798 	DATA 	Keypress: space
135.4869 	EXP 	text_2: autoDraw = False
135.4869 	EXP 	image_2: autoDraw = False
135.4869 	EXP 	image_2: image = '2nogov4.png'
135.4869 	EXP 	text_2: autoDraw = True
136.4728 	EXP 	image_2: autoDraw = True
136.4895 	EXP 	text_2: autoDraw = False
138.4782 	EXP 	image_2: autoDraw = False
139.4663 	EXP 	New trial (rep=0, index=17): {'condition': 'salient', 'task': 'go', 'stim_file': '2gov2.png'}
139.4978 	EXP 	text_2: autoDraw = False
139.4978 	EXP 	image_2: autoDraw = False
139.4978 	EXP 	image_2: image = '2gov2.png'
139.4978 	EXP 	text_2: autoDraw = True
140.4835 	EXP 	image_2: autoDraw = True
140.5004 	EXP 	text_2: autoDraw = False
141.0538 	EXP 	New trial (rep=0, index=18): {'condition': 'nonsalient', 'task': 'nogo', 'stim_file': '2nogo1.png'}
141.0723 	DATA 	Keypress: space
141.0851 	EXP 	text_2: autoDraw = False
141.0851 	EXP 	image_2: autoDraw = False
141.0851 	EXP 	image_2: image = '2nogo1.png'
141.0851 	EXP 	text_2: autoDraw = True
142.0546 	EXP 	image_2: autoDraw = True
142.0879 	EXP 	text_2: autoDraw = False
144.0599 	EXP 	image_2: autoDraw = False
145.0475 	EXP 	New trial (rep=0, index=19): {'condition': 'nonsalient', 'task': 'nogo', 'stim_file': '2nogo2.png'}
145.0791 	EXP 	text_2: autoDraw = False
145.0791 	EXP 	image_2: autoDraw = False
145.0791 	EXP 	image_2: image = '2nogo2.png'
145.0791 	EXP 	text_2: autoDraw = True
146.0484 	EXP 	image_2: autoDraw = True
146.0817 	EXP 	text_2: autoDraw = False
148.0537 	EXP 	image_2: autoDraw = False
149.0565 	EXP 	text_2: autoDraw = False
149.0565 	EXP 	image_2: autoDraw = False
149.0565 	EXP 	text_6: autoDraw = True
180.5493 	EXP 	Imported yesno.xlsx as conditions, 40 conditions, 4 params
180.5500 	EXP 	Created sequence: random, trialTypes=40, nReps=1, seed=None
180.5503 	EXP 	New trial (rep=0, index=0): {'type': 'st', 'condition': 'salient', 'shape': 'circle', 'stim_file': '1nogov1.png'}
180.5663 	DATA 	Keypress: space
180.5740 	EXP 	text_6: autoDraw = False
180.5740 	EXP 	image_3: image = '1nogov1.png'
180.5740 	EXP 	text_4: autoDraw = True
181.5597 	EXP 	image_3: autoDraw = True
181.5765 	EXP 	text_4: autoDraw = False
182.1987 	DATA 	Keypress: right
182.5989 	DATA 	Keypress: right
183.5651 	EXP 	image_3: autoDraw = False
183.5651 	EXP 	text_5: autoDraw = True
185.4578 	EXP 	New trial (rep=0, index=1): {'type': 'nonst', 'condition': 'nonsalient', 'shape': 'rectangle', 'stim_file': 'nonstr.png'}
185.4797 	DATA 	Keypress: right
185.4870 	EXP 	text_4: autoDraw = False
185.4870 	EXP 	image_3: autoDraw = False
185.4870 	EXP 	text_5: autoDraw = False
185.4870 	EXP 	image_3: image = 'nonstr.png'
185.4870 	EXP 	text_4: autoDraw = True
186.4729 	EXP 	image_3: autoDraw = True
186.4897 	EXP 	text_4: autoDraw = False
188.4785 	EXP 	image_3: autoDraw = False
188.4785 	EXP 	text_5: autoDraw = True
190.9020 	EXP 	New trial (rep=0, index=2): {'type': 'nonst', 'condition': 'salient', 'shape': 'rectangle', 'stim_file': 'nonstrv4.png'}
190.9205 	DATA 	Keypress: left
190.9351 	EXP 	text_4: autoDraw = False
190.9351 	EXP 	image_3: autoDraw = False
190.9351 	EXP 	text_5: autoDraw = False
190.9351 	EXP 	image_3: image = 'nonstrv4.png'
190.9351 	EXP 	text_4: autoDraw = True
191.9043 	EXP 	image_3: autoDraw = True
191.9376 	EXP 	text_4: autoDraw = False
193.1580 	DATA 	Keypress: left
193.9097 	EXP 	image_3: autoDraw = False
193.9097 	EXP 	text_5: autoDraw = True
194.3296 	EXP 	New trial (rep=0, index=3): {'type': 'nonst', 'condition': 'salient', 'shape': 'rectangle', 'stim_file': 'nonstrv1.png'}
194.3493 	DATA 	Keypress: left
194.3609 	EXP 	text_4: autoDraw = False
194.3609 	EXP 	image_3: autoDraw = False
194.3609 	EXP 	text_5: autoDraw = False
194.3609 	EXP 	image_3: image = 'nonstrv1.png'
194.3609 	EXP 	text_4: autoDraw = True
195.3469 	EXP 	image_3: autoDraw = True
195.3631 	EXP 	text_4: autoDraw = False
197.3353 	EXP 	text_5: autoDraw = True
197.3521 	EXP 	image_3: autoDraw = False
197.6868 	EXP 	New trial (rep=0, index=4): {'type': 'st', 'condition': 'salient', 'shape': 'rectangle', 'stim_file': '1gov2.png'}
197.7012 	DATA 	Keypress: left
197.7198 	EXP 	text_4: autoDraw = False
197.7198 	EXP 	image_3: autoDraw = False
197.7198 	EXP 	text_5: autoDraw = False
197.7198 	EXP 	image_3: image = '1gov2.png'
197.7198 	EXP 	text_4: autoDraw = True
198.7059 	EXP 	image_3: autoDraw = True
198.7225 	EXP 	text_4: autoDraw = False
199.9448 	DATA 	Keypress: right
200.6944 	EXP 	text_5: autoDraw = True
200.7110 	EXP 	image_3: autoDraw = False
